"Host","Parasitoid","Temp","Rep","Individuals","HPD","Ptoid"
"PAL","M",20,4,11,"P","ML"
"PAL","M",20,4,12,"P","ML"
"PAL","M",20,4,13,"P","ML"
"PAL","M",20,4,14,"P","ML"
"PAL","M",20,4,15,"P","ML"
"PAL","M",20,4,16,"P","MG"
"PAL","M",20,4,17,"D",
"PAL","M",20,4,18,"D",
"PAL","M",20,4,19,"D",
"PAL","M",20,4,20,"D",
"PAL","M",20,4,21,"D",
"PAL","M",20,4,22,"D",
"PAL","M",20,4,23,"D",
"PAL","M",20,4,24,"D",
"PAL","M",20,4,25,"D",
"PAL","M",20,4,26,"D",
"PAL","M",20,4,27,"D",
"PAL","M",20,4,28,"D",
"PAL","M",20,4,29,"D",
"PAL","M",20,4,30,"D",
"PAL","M",20,4,31,"D",
"PAL","M",20,4,32,"D",
"PAL","M",20,4,33,"D",
"PAL","M",20,4,34,"D",
"PAL","M",20,4,35,"D",
"PAL","M",20,4,36,"D",
"PAL","M",20,4,37,"D",
"PAL","M",20,4,38,"D",
"PAL","M",20,4,39,"D",
"PAL","M",20,4,40,"D",
"PAL","M",20,4,41,"D",
"PAL","M",20,4,42,"D",
"PAL","M",20,4,43,"D",
"PAL","M",20,4,44,"D",
"PAL","M",20,4,45,"D",
"PAL","M",20,4,46,"D",
"PAL","M",20,4,47,"D",
"PAL","M",20,4,48,"D",
"PAL","M",20,4,49,"D",
"PAL","M",20,4,50,"D",
"PAL","M",20,5,1,"H",
"PAL","M",20,5,2,"H",
"PAL","M",20,5,3,"P","MA"
"PAL","M",20,5,4,"P","MA"
"PAL","M",20,5,5,"P","MA"
"PAL","M",20,5,6,"P","MA"
"PAL","M",20,5,7,"P","MA"
"PAL","M",20,5,8,"P","MA"
"PAL","M",20,5,9,"P","MA"
"PAL","M",20,5,10,"P","MA"
"PAL","M",20,5,11,"P","ML"
"PAL","M",20,5,12,"P","ML"
"PAL","M",20,5,13,"P","ML"
"PAL","M",20,5,14,"P","ML"
"PAL","M",20,5,15,"P","ML"
"PAL","M",20,5,16,"P","ML"
"PAL","M",20,5,17,"P","ML"
"PAL","M",20,5,18,"P","ML"
"PAL","M",20,5,19,"P","ML"
"PAL","M",20,5,20,"P","ML"
"PAL","M",20,5,21,"P","ML"
"PAL","M",20,5,22,"P","ML"
"PAL","M",20,5,23,"P","ML"
"PAL","M",20,5,24,"P","ML"
"PAL","M",20,5,25,"P","ML"
"PAL","M",20,5,26,"P","ML"
"PAL","M",20,5,27,"P","ML"
"PAL","M",20,5,28,"P","ML"
"PAL","M",20,5,29,"P","ML"
"PAL","M",20,5,30,"P","ML"
"PAL","M",20,5,31,"P","ML"
"PAL","M",20,5,32,"P","ML"
"PAL","M",20,5,33,"P","ML"
"PAL","M",20,5,34,"P","ML"
"PAL","M",20,5,35,"P","ML"
"PAL","M",20,5,36,"P","ML"
"PAL","M",20,5,37,"P","ML"
"PAL","M",20,5,38,"P","ML"
"PAL","M",20,5,39,"P","MG"
"PAL","M",20,5,40,"P","MG"
"PAL","M",20,5,41,"P","MG"
"PAL","M",20,5,42,"P","MG"
"PAL","M",20,5,43,"P","MG"
"PAL","M",20,5,44,"D",
"PAL","M",20,5,45,"D",
"PAL","M",20,5,46,"D",
"PAL","M",20,5,47,"D",
"PAL","M",20,5,48,"D",
"PAL","M",20,5,49,"D",
"PAL","M",20,5,50,"D",
"PAL","M",20,6,1,"H",
"PAL","M",20,6,2,"H",
"PAL","M",20,6,3,"H",
"PAL","M",20,6,4,"P","MA"
"PAL","M",20,6,5,"P","MA"
"PAL","M",20,6,6,"P","ML"
"PAL","M",20,6,7,"P","ML"
"PAL","M",20,6,8,"P","ML"
"PAL","M",20,6,9,"P","ML"
"PAL","M",20,6,10,"P","ML"
"PAL","M",20,6,11,"P","ML"
"PAL","M",20,6,12,"P","ML"
"PAL","M",20,6,13,"P","ML"
"PAL","M",20,6,14,"P","ML"
"PAL","M",20,6,15,"P","ML"
"PAL","M",20,6,16,"P","ML"
"PAL","M",20,6,17,"P","ML"
"PAL","M",20,6,18,"P","ML"
"PAL","M",20,6,19,"P","MG"
"PAL","M",20,6,20,"D",
"PAL","M",20,6,21,"D",
"PAL","M",20,6,22,"D",
"PAL","M",20,6,23,"D",
"PAL","M",20,6,24,"D",
"PAL","M",20,6,25,"D",
"PAL","M",20,6,26,"D",
"PAL","M",20,6,27,"D",
"PAL","M",20,6,28,"D",
"PAL","M",20,6,29,"D",
"PAL","M",20,6,30,"D",
"PAL","M",20,6,31,"D",
"PAL","M",20,6,32,"D",
"PAL","M",20,6,33,"D",
"PAL","M",20,6,34,"D",
"PAL","M",20,6,35,"D",
"PAL","M",20,6,36,"D",
"PAL","M",20,6,37,"D",
"PAL","M",20,6,38,"D",
"PAL","M",20,6,39,"D",
"PAL","M",20,6,40,"D",
"PAL","M",20,6,41,"D",
"PAL","M",20,6,42,"D",
"PAL","M",20,6,43,"D",
"PAL","M",20,6,44,"D",
"PAL","M",20,6,45,"D",
"PAL","M",20,6,46,"D",
"PAL","M",20,6,47,"D",
"PAL","M",20,6,48,"D",
"PAL","M",20,6,49,"D",
"PAL","M",20,6,50,"D",
"PAL","M",20,7,1,"H",
"PAL","M",20,7,2,"H",
"PAL","M",20,7,3,"H",
"PAL","M",20,7,4,"H",
"PAL","M",20,7,5,"H",
"PAL","M",20,7,6,"H",
"PAL","M",20,7,7,"P","MA"
"PAL","M",20,7,8,"P","MA"
"PAL","M",20,7,9,"P","ML"
"PAL","M",20,7,10,"P","ML"
"PAL","M",20,7,11,"P","ML"
"PAL","M",20,7,12,"P","ML"
"PAL","M",20,7,13,"P","ML"
"PAL","M",20,7,14,"P","ML"
"PAL","M",20,7,15,"P","ML"
"PAL","M",20,7,16,"P","ML"
"PAL","M",20,7,17,"P","ML"
"PAL","M",20,7,18,"P","ML"
"PAL","M",20,7,19,"P","ML"
"PAL","M",20,7,20,"P","MG"
"PAL","M",20,7,21,"D",
"PAL","M",20,7,22,"D",
"PAL","M",20,7,23,"D",
"PAL","M",20,7,24,"D",
"PAL","M",20,7,25,"D",
"PAL","M",20,7,26,"D",
"PAL","M",20,7,27,"D",
"PAL","M",20,7,28,"D",
"PAL","M",20,7,29,"D",
"PAL","M",20,7,30,"D",
"PAL","M",20,7,31,"D",
"PAL","M",20,7,32,"D",
"PAL","M",20,7,33,"D",
"PAL","M",20,7,34,"D",
"PAL","M",20,7,35,"D",
"PAL","M",20,7,36,"D",
"PAL","M",20,7,37,"D",
"PAL","M",20,7,38,"D",
"PAL","M",20,7,39,"D",
"PAL","M",20,7,40,"D",
"PAL","M",20,7,41,"D",
"PAL","M",20,7,42,"D",
"PAL","M",20,7,43,"D",
"PAL","M",20,7,44,"D",
"PAL","M",20,7,45,"D",
"PAL","M",20,7,46,"D",
"PAL","M",20,7,47,"D",
"PAL","M",20,7,48,"D",
"PAL","M",20,7,49,"D",
"PAL","M",20,7,50,"D",
"PAL","M",20,8,1,"H",
"PAL","M",20,8,2,"H",
"PAL","M",20,8,3,"H",
"PAL","M",20,8,4,"P","ML"
"PAL","M",20,8,5,"P","ML"
"PAL","M",20,8,6,"P","ML"
"PAL","M",20,8,7,"P","ML"
"PAL","M",20,8,8,"P","ML"
"PAL","M",20,8,9,"P","ML"
"PAL","M",20,8,10,"P","ML"
"PAL","M",20,8,11,"P","ML"
"PAL","M",20,8,12,"P","ML"
"PAL","M",20,8,13,"P","ML"
"PAL","M",20,8,14,"P","ML"
"PAL","M",20,8,15,"P","ML"
"PAL","M",20,8,16,"P","ML"
"PAL","M",20,8,17,"P","ML"
"PAL","M",20,8,18,"P","MG"
"PAL","M",20,8,19,"P","MG"
"PAL","M",20,8,20,"D",
"PAL","M",20,8,21,"D",
"PAL","M",20,8,22,"D",
"PAL","M",20,8,23,"D",
"PAL","M",20,8,24,"D",
"PAL","M",20,8,25,"D",
"PAL","M",20,8,26,"D",
"PAL","M",20,8,27,"D",
"PAL","M",20,8,28,"D",
"PAL","M",20,8,29,"D",
"PAL","M",20,8,30,"D",
"PAL","M",20,8,31,"D",
"PAL","M",20,8,32,"D",
"PAL","M",20,8,33,"D",
"PAL","M",20,8,34,"D",
"PAL","M",20,8,35,"D",
"PAL","M",20,8,36,"D",
"PAL","M",20,8,37,"D",
"PAL","M",20,8,38,"D",
"PAL","M",20,8,39,"D",
"PAL","M",20,8,40,"D",
"PAL","M",20,8,41,"D",
"PAL","M",20,8,42,"D",
"PAL","M",20,8,43,"D",
"PAL","M",20,8,44,"D",
"PAL","M",20,8,45,"D",
"PAL","M",20,8,46,"D",
"PAL","M",20,8,47,"D",
"PAL","M",20,8,48,"D",
"PAL","M",20,8,49,"D",
"PAL","M",20,8,50,"D",
"PAL","M",20,9,1,"H",
"PAL","M",20,9,2,"H",
"PAL","M",20,9,3,"P","MA"
"PAL","M",20,9,4,"P","ML"
"PAL","M",20,9,5,"P","ML"
"PAL","M",20,9,6,"P","ML"
"PAL","M",20,9,7,"P","ML"
"PAL","M",20,9,8,"P","ML"
"PAL","M",20,9,9,"P","ML"
"PAL","M",20,9,10,"P","ML"
"PAL","M",20,9,11,"P","ML"
"PAL","M",20,9,12,"P","ML"
"PAL","M",20,9,13,"P","ML"
"PAL","M",20,9,14,"P","MG"
"PAL","M",20,9,15,"P","MG"
"PAL","M",20,9,16,"P","MG"
"PAL","M",20,9,17,"P","MG"
"PAL","M",20,9,18,"D",
"PAL","M",20,9,19,"D",
"PAL","M",20,9,20,"D",
"PAL","M",20,9,21,"D",
"PAL","M",20,9,22,"D",
"PAL","M",20,9,23,"D",
"PAL","M",20,9,24,"D",
"PAL","M",20,9,25,"D",
"PAL","M",20,9,26,"D",
"PAL","M",20,9,27,"D",
"PAL","M",20,9,28,"D",
"PAL","M",20,9,29,"D",
"PAL","M",20,9,30,"D",
"PAL","M",20,9,31,"D",
"PAL","M",20,9,32,"D",
"PAL","M",20,9,33,"D",
"PAL","M",20,9,34,"D",
"PAL","M",20,9,35,"D",
"PAL","M",20,9,36,"D",
"PAL","M",20,9,37,"D",
"PAL","M",20,9,38,"D",
"PAL","M",20,9,39,"D",
"PAL","M",20,9,40,"D",
"PAL","M",20,9,41,"D",
"PAL","M",20,9,42,"D",
"PAL","M",20,9,43,"D",
"PAL","M",20,9,44,"D",
"PAL","M",20,9,45,"D",
"PAL","M",20,9,46,"D",
"PAL","M",20,9,47,"D",
"PAL","M",20,9,48,"D",
"PAL","M",20,9,49,"D",
"PAL","M",20,9,50,"D",
"PAL","M",20,10,1,"H",
"PAL","M",20,10,2,"P","ML"
"PAL","M",20,10,3,"P","ML"
"PAL","M",20,10,4,"P","ML"
"PAL","M",20,10,5,"P","ML"
"PAL","M",20,10,6,"P","ML"
"PAL","M",20,10,7,"P","ML"
"PAL","M",20,10,8,"P","ML"
"PAL","M",20,10,9,"P","ML"
"PAL","M",20,10,10,"P","ML"
"PAL","M",20,10,11,"P","ML"
"PAL","M",20,10,12,"P","ML"
"PAL","M",20,10,13,"P","ML"
"PAL","M",20,10,14,"P","ML"
"PAL","M",20,10,15,"P","ML"
"PAL","M",20,10,16,"P","ML"
"PAL","M",20,10,17,"P","ML"
"PAL","M",20,10,18,"P","ML"
"PAL","M",20,10,19,"P","ML"
"PAL","M",20,10,20,"P","MG"
"PAL","M",20,10,21,"P","MG"
"PAL","M",20,10,22,"P","MG"
"PAL","M",20,10,23,"P","MG"
"PAL","M",20,10,24,"P","MG"
"PAL","M",20,10,25,"D",
"PAL","M",20,10,26,"D",
"PAL","M",20,10,27,"D",
"PAL","M",20,10,28,"D",
"PAL","M",20,10,29,"D",
"PAL","M",20,10,30,"D",
"PAL","M",20,10,31,"D",
"PAL","M",20,10,32,"D",
"PAL","M",20,10,33,"D",
"PAL","M",20,10,34,"D",
"PAL","M",20,10,35,"D",
"PAL","M",20,10,36,"D",
"PAL","M",20,10,37,"D",
"PAL","M",20,10,38,"D",
"PAL","M",20,10,39,"D",
"PAL","M",20,10,40,"D",
"PAL","M",20,10,41,"D",
"PAL","M",20,10,42,"D",
"PAL","M",20,10,43,"D",
"PAL","M",20,10,44,"D",
"PAL","M",20,10,45,"D",
"PAL","M",20,10,46,"D",
"PAL","M",20,10,47,"D",
"PAL","M",20,10,48,"D",
"PAL","M",20,10,49,"D",
"PAL","M",20,10,50,"D",
"PAL","M",20,11,1,"H",
"PAL","M",20,11,2,"H",
"PAL","M",20,11,3,"H",
"PAL","M",20,11,4,"H",
"PAL","M",20,11,5,"H",
"PAL","M",20,11,6,"H",
"PAL","M",20,11,7,"H",
"PAL","M",20,11,8,"H",
"PAL","M",20,11,9,"H",
"PAL","M",20,11,10,"H",
"PAL","M",20,11,11,"H",
"PAL","M",20,11,12,"P","ML"
"PAL","M",20,11,13,"P","ML"
"PAL","M",20,11,14,"P","ML"
"PAL","M",20,11,15,"P","ML"
"PAL","M",20,11,16,"P","ML"
"PAL","M",20,11,17,"P","ML"
"PAL","M",20,11,18,"P","ML"
"PAL","M",20,11,19,"P","ML"
"PAL","M",20,11,20,"P","MG"
"PAL","M",20,11,21,"P","MG"
"PAL","M",20,11,22,"P","MG"
"PAL","M",20,11,23,"P","MG"
"PAL","M",20,11,24,"P","MG"
"PAL","M",20,11,25,"P","MG"
"PAL","M",20,11,26,"P","MG"
"PAL","M",20,11,27,"P","MG"
"PAL","M",20,11,28,"P","MG"
"PAL","M",20,11,29,"P","MG"
"PAL","M",20,11,30,"D",
"PAL","M",20,11,31,"D",
"PAL","M",20,11,32,"D",
"PAL","M",20,11,33,"D",
"PAL","M",20,11,34,"D",
"PAL","M",20,11,35,"D",
"PAL","M",20,11,36,"D",
"PAL","M",20,11,37,"D",
"PAL","M",20,11,38,"D",
"PAL","M",20,11,39,"D",
"PAL","M",20,11,40,"D",
"PAL","M",20,11,41,"D",
"PAL","M",20,11,42,"D",
"PAL","M",20,11,43,"D",
"PAL","M",20,11,44,"D",
"PAL","M",20,11,45,"D",
"PAL","M",20,11,46,"D",
"PAL","M",20,11,47,"D",
"PAL","M",20,11,48,"D",
"PAL","M",20,11,49,"D",
"PAL","M",20,11,50,"D",
"PAL","M",24,4,1,"H",
"PAL","M",24,4,2,"H",
"PAL","M",24,4,3,"P","MA"
"PAL","M",24,4,4,"P","MA"
"PAL","M",24,4,5,"P","MA"
"PAL","M",24,4,6,"P","ML"
"PAL","M",24,4,7,"P","ML"
"PAL","M",24,4,8,"P","ML"
"PAL","M",24,4,9,"P","ML"
"PAL","M",24,4,10,"P","ML"
"PAL","M",24,4,11,"P","ML"
"PAL","M",24,4,12,"P","ML"
"PAL","M",24,4,13,"P","ML"
"PAL","M",24,4,14,"P","MG"
"PAL","M",24,4,15,"P","MG"
"PAL","M",24,4,16,"P","MG"
"PAL","M",24,4,17,"P","MG"
"PAL","M",24,4,18,"P","MG"
"PAL","M",24,4,19,"P","MG"
"PAL","M",24,4,20,"P","MG"
"PAL","M",24,4,21,"D",
"PAL","M",24,4,22,"D",
"PAL","M",24,4,23,"D",
"PAL","M",24,4,24,"D",
"PAL","M",24,4,25,"D",
"PAL","M",24,4,26,"D",
"PAL","M",24,4,27,"D",
"PAL","M",24,4,28,"D",
"PAL","M",24,4,29,"D",
"PAL","M",24,4,30,"D",
"PAL","M",24,4,31,"D",
"PAL","M",24,4,32,"D",
"PAL","M",24,4,33,"D",
"PAL","M",24,4,34,"D",
"PAL","M",24,4,35,"D",
"PAL","M",24,4,36,"D",
"PAL","M",24,4,37,"D",
"PAL","M",24,4,38,"D",
"PAL","M",24,4,39,"D",
"PAL","M",24,4,40,"D",
"PAL","M",24,4,41,"D",
"PAL","M",24,4,42,"D",
"PAL","M",24,4,43,"D",
"PAL","M",24,4,44,"D",
"PAL","M",24,4,45,"D",
"PAL","M",24,4,46,"D",
"PAL","M",24,4,47,"D",
"PAL","M",24,4,48,"D",
"PAL","M",24,4,49,"D",
"PAL","M",24,4,50,"D",
"PAL","M",24,5,1,"H",
"PAL","M",24,5,2,"H",
"PAL","M",24,5,3,"H",
"PAL","M",24,5,4,"H",
"PAL","M",24,5,5,"H",
"PAL","M",24,5,6,"H",
"PAL","M",24,5,7,"P","ML"
"PAL","M",24,5,8,"P","ML"
"PAL","M",24,5,9,"P","ML"
"PAL","M",24,5,10,"P","ML"
"PAL","M",24,5,11,"P","ML"
"PAL","M",24,5,12,"P","ML"
"PAL","M",24,5,13,"P","ML"
"PAL","M",24,5,14,"P","ML"
"PAL","M",24,5,15,"P","ML"
"PAL","M",24,5,16,"P","ML"
"PAL","M",24,5,17,"P","ML"
"PAL","M",24,5,18,"P","ML"
"PAL","M",24,5,19,"P","ML"
"PAL","M",24,5,20,"P","ML"
"PAL","M",24,5,21,"P","ML"
"PAL","M",24,5,22,"P","ML"
"PAL","M",24,5,23,"P","ML"
"PAL","M",24,5,24,"P","ML"
"PAL","M",24,5,25,"P","ML"
"PAL","M",24,5,26,"P","ML"
"PAL","M",24,5,27,"P","ML"
"PAL","M",24,5,28,"P","ML"
"PAL","M",24,5,29,"P","ML"
"PAL","M",24,5,30,"P","ML"
"PAL","M",24,5,31,"D",
"PAL","M",24,5,32,"D",
"PAL","M",24,5,33,"D",
"PAL","M",24,5,34,"D",
"PAL","M",24,5,35,"D",
"PAL","M",24,5,36,"D",
"PAL","M",24,5,37,"D",
"PAL","M",24,5,38,"D",
"PAL","M",24,5,39,"D",
"PAL","M",24,5,40,"D",
"PAL","M",24,5,41,"D",
"PAL","M",24,5,42,"D",
"PAL","M",24,5,43,"D",
"PAL","M",24,5,44,"D",
"PAL","M",24,5,45,"D",
"PAL","M",24,5,46,"D",
"PAL","M",24,5,47,"D",
"PAL","M",24,5,48,"D",
"PAL","M",24,5,49,"D",
"PAL","M",24,5,50,"D",
"PAL","M",24,6,1,"H",
"PAL","M",24,6,2,"H",
"PAL","M",24,6,3,"P","MA"
"PAL","M",24,6,4,"P","MA"
"PAL","M",24,6,5,"P","MA"
"PAL","M",24,6,6,"P","MA"
"PAL","M",24,6,7,"P","MA"
"PAL","M",24,6,8,"P","MA"
"PAL","M",24,6,9,"P","MA"
"PAL","M",24,6,10,"P","MA"
"PAL","M",24,6,11,"P","MA"
"PAL","M",24,6,12,"P","ML"
"PAL","M",24,6,13,"P","ML"
"PAL","M",24,6,14,"P","ML"
"PAL","M",24,6,15,"P","ML"
"PAL","M",24,6,16,"P","ML"
"PAL","M",24,6,17,"P","ML"
"PAL","M",24,6,18,"P","ML"
"PAL","M",24,6,19,"P","ML"
"PAL","M",24,6,20,"P","ML"
"PAL","M",24,6,21,"P","ML"
"PAL","M",24,6,22,"P","ML"
"PAL","M",24,6,23,"P","ML"
"PAL","M",24,6,24,"P","ML"
"PAL","M",24,6,25,"P","ML"
"PAL","M",24,6,26,"P","ML"
"PAL","M",24,6,27,"P","ML"
"PAL","M",24,6,28,"P","ML"
"PAL","M",24,6,29,"P","ML"
"PAL","M",24,6,30,"P","ML"
"PAL","M",24,6,31,"P","MG"
"PAL","M",24,6,32,"D",
"PAL","M",24,6,33,"D",
"PAL","M",24,6,34,"D",
"PAL","M",24,6,35,"D",
"PAL","M",24,6,36,"D",
"PAL","M",24,6,37,"D",
"PAL","M",24,6,38,"D",
"PAL","M",24,6,39,"D",
"PAL","M",24,6,40,"D",
"PAL","M",24,6,41,"D",
"PAL","M",24,6,42,"D",
"PAL","M",24,6,43,"D",
"PAL","M",24,6,44,"D",
"PAL","M",24,6,45,"D",
"PAL","M",24,6,46,"D",
"PAL","M",24,6,47,"D",
"PAL","M",24,6,48,"D",
"PAL","M",24,6,49,"D",
"PAL","M",24,6,50,"D",
"PAL","M",24,7,1,"H",
"PAL","M",24,7,2,"P","MA"
"PAL","M",24,7,3,"P","MA"
"PAL","M",24,7,4,"P","MA"
"PAL","M",24,7,5,"P","MA"
"PAL","M",24,7,6,"P","MA"
"PAL","M",24,7,7,"P","MA"
"PAL","M",24,7,8,"P","MA"
"PAL","M",24,7,9,"P","ML"
"PAL","M",24,7,10,"P","ML"
"PAL","M",24,7,11,"P","ML"
"PAL","M",24,7,12,"P","ML"
"PAL","M",24,7,13,"P","ML"
"PAL","M",24,7,14,"P","ML"
"PAL","M",24,7,15,"P","ML"
"PAL","M",24,7,16,"P","ML"
"PAL","M",24,7,17,"P","ML"
"PAL","M",24,7,18,"P","ML"
"PAL","M",24,7,19,"P","ML"
"PAL","M",24,7,20,"P","ML"
"PAL","M",24,7,21,"P","MG"
"PAL","M",24,7,22,"D","MG"
"PAL","M",24,7,23,"D",
"PAL","M",24,7,24,"D",
"PAL","M",24,7,25,"D",
"PAL","M",24,7,26,"D",
"PAL","M",24,7,27,"D",
"PAL","M",24,7,28,"D",
"PAL","M",24,7,29,"D",
"PAL","M",24,7,30,"D",
"PAL","M",24,7,31,"D",
"PAL","M",24,7,32,"D",
"PAL","M",24,7,33,"D",
"PAL","M",24,7,34,"D",
"PAL","M",24,7,35,"D",
"PAL","M",24,7,36,"D",
"PAL","M",24,7,37,"D",
"PAL","M",24,7,38,"D",
"PAL","M",24,7,39,"D",
"PAL","M",24,7,40,"D",
"PAL","M",24,7,41,"D",
"PAL","M",24,7,42,"D",
"PAL","M",24,7,43,"D",
"PAL","M",24,7,44,"D",
"PAL","M",24,7,45,"D",
"PAL","M",24,7,46,"D",
"PAL","M",24,7,47,"D",
"PAL","M",24,7,48,"D",
"PAL","M",24,7,49,"D",
"PAL","M",24,7,50,"D",
"PAL","M",24,8,1,"H",
"PAL","M",24,8,2,"P","MA"
"PAL","M",24,8,3,"P","MA"
"PAL","M",24,8,4,"P","ML"
"PAL","M",24,8,5,"P","ML"
"PAL","M",24,8,6,"P","ML"
"PAL","M",24,8,7,"P","ML"
"PAL","M",24,8,8,"P","ML"
"PAL","M",24,8,9,"P","ML"
"PAL","M",24,8,10,"P","ML"
"PAL","M",24,8,11,"P","ML"
"PAL","M",24,8,12,"P","ML"
"PAL","M",24,8,13,"P","ML"
"PAL","M",24,8,14,"P","ML"
"PAL","M",24,8,15,"P","ML"
"PAL","M",24,8,16,"P","ML"
"PAL","M",24,8,17,"P","ML"
"PAL","M",24,8,18,"P","ML"
"PAL","M",24,8,19,"P","ML"
"PAL","M",24,8,20,"P","ML"
"PAL","M",24,8,21,"P","ML"
"PAL","M",24,8,22,"P","ML"
"PAL","M",24,8,23,"P","MG"
"PAL","M",24,8,24,"P","MG"
"PAL","M",24,8,25,"P","MG"
"PAL","M",24,8,26,"P","MG"
"PAL","M",24,8,27,"D",
"PAL","M",24,8,28,"D",
"PAL","M",24,8,29,"D",
"PAL","M",24,8,30,"D",
"PAL","M",24,8,31,"D",
"PAL","M",24,8,32,"D",
"PAL","M",24,8,33,"D",
"PAL","M",24,8,34,"D",
"PAL","M",24,8,35,"D",
"PAL","M",24,8,36,"D",
"PAL","M",24,8,37,"D",
"PAL","M",24,8,38,"D",
"PAL","M",24,8,39,"D",
"PAL","M",24,8,40,"D",
"PAL","M",24,8,41,"D",
"PAL","M",24,8,42,"D",
"PAL","M",24,8,43,"D",
"PAL","M",24,8,44,"D",
"PAL","M",24,8,45,"D",
"PAL","M",24,8,46,"D",
"PAL","M",24,8,47,"D",
"PAL","M",24,8,48,"D",
"PAL","M",24,8,49,"D",
"PAL","M",24,8,50,"D",
"PAL","M",24,9,1,"H",
"PAL","M",24,9,2,"H",
"PAL","M",24,9,3,"H",
"PAL","M",24,9,4,"H",
"PAL","M",24,9,5,"H",
"PAL","M",24,9,6,"H",
"PAL","M",24,9,7,"H",
"PAL","M",24,9,8,"H",
"PAL","M",24,9,9,"H",
"PAL","M",24,9,10,"H",
"PAL","M",24,9,11,"H",
"PAL","M",24,9,12,"H",
"PAL","M",24,9,13,"H",
"PAL","M",24,9,14,"H",
"PAL","M",24,9,15,"H",
"PAL","M",24,9,16,"H",
"PAL","M",24,9,17,"P","MA"
"PAL","M",24,9,18,"P","ML"
"PAL","M",24,9,19,"P","ML"
"PAL","M",24,9,20,"P","ML"
"PAL","M",24,9,21,"P","ML"
"PAL","M",24,9,22,"P","ML"
"PAL","M",24,9,23,"P","ML"
"PAL","M",24,9,24,"P","ML"
"PAL","M",24,9,25,"P","ML"
"PAL","M",24,9,26,"P","MG"
"PAL","M",24,9,27,"P","MG"
"PAL","M",24,9,28,"P","MG"
"PAL","M",24,9,29,"P","MG"
"PAL","M",24,9,30,"P","MG"
"PAL","M",24,9,31,"P","MG"
"PAL","M",24,9,32,"P","MG"
"PAL","M",24,9,33,"P","MG"
"PAL","M",24,9,34,"P","MG"
"PAL","M",24,9,35,"P","MG"
"PAL","M",24,9,36,"P","MG"
"PAL","M",24,9,37,"D",
"PAL","M",24,9,38,"D",
"PAL","M",24,9,39,"D",
"PAL","M",24,9,40,"D",
"PAL","M",24,9,41,"D",
"PAL","M",24,9,42,"D",
"PAL","M",24,9,43,"D",
"PAL","M",24,9,44,"D",
"PAL","M",24,9,45,"D",
"PAL","M",24,9,46,"D",
"PAL","M",24,9,47,"D",
"PAL","M",24,9,48,"D",
"PAL","M",24,9,49,"D",
"PAL","M",24,9,50,"D",
"PAL","M",24,10,1,"H",
"PAL","M",24,10,2,"H",
"PAL","M",24,10,3,"H",
"PAL","M",24,10,4,"H",
"PAL","M",24,10,5,"H",
"PAL","M",24,10,6,"H",
"PAL","M",24,10,7,"H",
"PAL","M",24,10,8,"H",
"PAL","M",24,10,9,"H",
"PAL","M",24,10,10,"H",
"PAL","M",24,10,11,"H",
"PAL","M",24,10,12,"H",
"PAL","M",24,10,13,"P","MA"
"PAL","M",24,10,14,"P","MA"
"PAL","M",24,10,15,"P","MA"
"PAL","M",24,10,16,"P","ML"
"PAL","M",24,10,17,"P","ML"
"PAL","M",24,10,18,"P","ML"
"PAL","M",24,10,19,"P","ML"
"PAL","M",24,10,20,"P","MG"
"PAL","M",24,10,21,"P","MG"
"PAL","M",24,10,22,"P","MG"
"PAL","M",24,10,23,"P","MG"
"PAL","M",24,10,24,"P","MG"
"PAL","M",24,10,25,"P","MG"
"PAL","M",24,10,26,"P","MG"
"PAL","M",24,10,27,"P","MG"
"PAL","M",24,10,28,"P","MG"
"PAL","M",24,10,29,"P","MG"
"PAL","M",24,10,30,"D",
"PAL","M",24,10,31,"D",
"PAL","M",24,10,32,"D",
"PAL","M",24,10,33,"D",
"PAL","M",24,10,34,"D",
"PAL","M",24,10,35,"D",
"PAL","M",24,10,36,"D",
"PAL","M",24,10,37,"D",
"PAL","M",24,10,38,"D",
"PAL","M",24,10,39,"D",
"PAL","M",24,10,40,"D",
"PAL","M",24,10,41,"D",
"PAL","M",24,10,42,"D",
"PAL","M",24,10,43,"D",
"PAL","M",24,10,44,"D",
"PAL","M",24,10,45,"D",
"PAL","M",24,10,46,"D",
"PAL","M",24,10,47,"D",
"PAL","M",24,10,48,"D",
"PAL","M",24,10,49,"D",
"PAL","M",24,10,50,"D",
"PAL","M",24,11,1,"H",
"PAL","M",24,11,2,"H",
"PAL","M",24,11,3,"H",
"PAL","M",24,11,4,"H",
"PAL","M",24,11,5,"H",
"PAL","M",24,11,6,"H",
"PAL","M",24,11,7,"H",
"PAL","M",24,11,8,"H",
"PAL","M",24,11,9,"H",
"PAL","M",24,11,10,"H",
"PAL","M",24,11,11,"H",
"PAL","M",24,11,12,"H",
"PAL","M",24,11,13,"H",
"PAL","M",24,11,14,"H",
"PAL","M",24,11,15,"H",
"PAL","M",24,11,16,"H",
"PAL","M",24,11,17,"P","ML"
"PAL","M",24,11,18,"P","ML"
"PAL","M",24,11,19,"P","ML"
"PAL","M",24,11,20,"P","ML"
"PAL","M",24,11,21,"P","ML"
"PAL","M",24,11,22,"P","ML"
"PAL","M",24,11,23,"P","ML"
"PAL","M",24,11,24,"P","MG"
"PAL","M",24,11,25,"P","MG"
"PAL","M",24,11,26,"P","MG"
